2026-01-26 20:11:22,200 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-01-26 20:11:22,201 - app.kb.vectordb - INFO - [vectordb.py:59] - Chroma 连接成功: ./storage/chroma_db
2026-01-26 20:17:34,951 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-01-26 20:17:34,953 - app.kb.vectordb - INFO - [vectordb.py:59] - Chroma 连接成功: ./storage/chroma_db
2026-01-26 20:25:00,984 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-01-26 20:25:00,989 - app.kb.vectordb - INFO - [vectordb.py:59] - Chroma 连接成功: ./storage/chroma_db
2026-01-26 20:27:03,444 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-01-26 20:27:03,445 - app.kb.vectordb - INFO - [vectordb.py:59] - Chroma 连接成功: ./storage/chroma_db
2026-01-26 20:28:06,265 - openai._base_client - INFO - [_base_client.py:960] - Retrying request to /embeddings in 0.808997 seconds
2026-01-26 20:28:09,165 - httpx - INFO - [_client.py:1013] - HTTP Request: POST https://api.siliconflow.cn/v1/embeddings "HTTP/1.1 200 OK"
2026-01-26 20:28:09,190 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-01-26 20:28:09,192 - app.kb.vectordb - INFO - [vectordb.py:59] - Chroma 连接成功: ./storage/chroma_db
2026-01-26 20:28:09,235 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientCreateCollectionEvent: capture() takes 1 positional argument but 3 were given
2026-01-26 20:28:09,237 - app.kb.vectordb - INFO - [vectordb.py:91] - 集合创建成功: chunks_1
2026-01-26 20:28:09,250 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event CollectionQueryEvent: capture() takes 1 positional argument but 3 were given
2026-01-26 20:28:09,251 - app.kb.vectordb - INFO - [vectordb.py:236] - 向量检索成功: 返回 0 条结果
2026-02-03 00:22:29,851 - app.kb.vectordb - INFO - [vectordb.py:241] - 使用embedding查询，维度: 1024, top_k: 12, where: None
2026-02-03 00:22:29,867 - app.kb.vectordb - INFO - [vectordb.py:258] - Chroma返回结果: ids=12
2026-02-03 00:22:29,870 - app.kb.vectordb - INFO - [vectordb.py:295] - results类型: <class 'dict'>, keys: dict_keys(['ids', 'distances', 'metadatas', 'embeddings', 'documents', 'uris', 'data'])
2026-02-03 00:22:29,872 - app.kb.vectordb - INFO - [vectordb.py:296] - results['ids']: [['16964', '17098', '17002', '16965', '17077', '17058', '16985', '17076', '17059', '17093', '17084', '16399']]
2026-02-03 00:22:29,876 - app.kb.vectordb - INFO - [vectordb.py:314] - 向量检索成功: 返回 12 条结果
2026-02-03 00:22:29,879 - app.services.kb_service - INFO - [kb_service.py:269] - 知识检索完成: 查询='什么是原子轨道？', 结果数=12
2026-02-03 00:22:33,072 - httpx - INFO - [_client.py:1729] - HTTP Request: POST https://api.siliconflow.cn/v1/rerank "HTTP/1.1 400 Bad Request"
2026-02-03 00:22:33,074 - app.services.llm_client - ERROR - [llm_client.py:235] - 重排序失败: 重排序API调用失败: 400
2026-02-03 00:22:33,076 - app.services.rag_service - WARNING - [rag_service.py:103] - 重排序失败，使用原始结果: 重排序失败: 重排序API调用失败: 400
2026-02-03 00:22:35,596 - httpx - INFO - [_client.py:1013] - HTTP Request: POST https://api.siliconflow.cn/v1/chat/completions "HTTP/1.1 200 OK"
2026-02-03 00:29:27,437 - httpx - INFO - [_client.py:1013] - HTTP Request: POST https://api.siliconflow.cn/v1/embeddings "HTTP/1.1 200 OK"
2026-02-03 00:29:27,495 - app.kb.vectordb - INFO - [vectordb.py:152] - 获取集合成功: chunks_1, 向量数: 1559
2026-02-03 00:29:27,497 - app.kb.vectordb - INFO - [vectordb.py:241] - 使用embedding查询，维度: 1024, top_k: 12, where: None
2026-02-03 00:29:27,516 - app.kb.vectordb - INFO - [vectordb.py:258] - Chroma返回结果: ids=12
2026-02-03 00:29:27,519 - app.kb.vectordb - INFO - [vectordb.py:295] - results类型: <class 'dict'>, keys: dict_keys(['ids', 'distances', 'metadatas', 'embeddings', 'documents', 'uris', 'data'])
2026-02-03 00:29:27,523 - app.kb.vectordb - INFO - [vectordb.py:296] - results['ids']: [['16964', '17098', '17002', '16965', '17077', '17058', '16985', '17076', '17059', '17093', '17084', '16399']]
2026-02-03 00:29:27,525 - app.kb.vectordb - INFO - [vectordb.py:314] - 向量检索成功: 返回 12 条结果
2026-02-03 00:29:27,527 - app.services.kb_service - INFO - [kb_service.py:269] - 知识检索完成: 查询='什么是原子轨道？', 结果数=12
2026-02-03 00:29:30,734 - httpx - INFO - [_client.py:1729] - HTTP Request: POST https://api.siliconflow.cn/v1/rerank "HTTP/1.1 400 Bad Request"
2026-02-03 00:29:30,737 - app.services.llm_client - ERROR - [llm_client.py:235] - 重排序失败: 重排序API调用失败: 400
2026-02-03 00:29:30,739 - app.services.rag_service - WARNING - [rag_service.py:103] - 重排序失败，使用原始结果: 重排序失败: 重排序API调用失败: 400
2026-02-03 00:29:34,214 - httpx - INFO - [_client.py:1013] - HTTP Request: POST https://api.siliconflow.cn/v1/chat/completions "HTTP/1.1 200 OK"
2026-02-03 00:29:57,339 - app.kb.vectordb - INFO - [vectordb.py:68] - Chroma目录: E:\wuli_chroma_db
2026-02-03 00:29:57,414 - chromadb.telemetry.product.posthog - INFO - [posthog.py:20] - Anonymized telemetry enabled. See                     https://docs.trychroma.com/telemetry for more information.
2026-02-03 00:29:57,617 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-02-03 00:29:57,620 - app.kb.vectordb - INFO - [vectordb.py:76] - Chroma连接成功，现有1个集合
2026-02-03 00:30:10,287 - httpx - INFO - [_client.py:1013] - HTTP Request: POST https://api.siliconflow.cn/v1/embeddings "HTTP/1.1 200 OK"
2026-02-03 00:30:10,368 - app.kb.vectordb - INFO - [vectordb.py:68] - Chroma目录: E:\wuli_chroma_db
2026-02-03 00:30:10,378 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-02-03 00:30:10,383 - app.kb.vectordb - INFO - [vectordb.py:76] - Chroma连接成功，现有1个集合
2026-02-03 00:30:10,435 - app.kb.vectordb - INFO - [vectordb.py:152] - 获取集合成功: chunks_1, 向量数: 1559
2026-02-03 00:30:10,436 - app.kb.vectordb - INFO - [vectordb.py:241] - 使用embedding查询，维度: 1024, top_k: 12, where: None
2026-02-03 00:30:10,888 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event CollectionQueryEvent: capture() takes 1 positional argument but 3 were given
2026-02-03 00:30:10,889 - app.kb.vectordb - INFO - [vectordb.py:258] - Chroma返回结果: ids=12
2026-02-03 00:30:10,891 - app.kb.vectordb - INFO - [vectordb.py:295] - results类型: <class 'dict'>, keys: dict_keys(['ids', 'distances', 'metadatas', 'embeddings', 'documents', 'uris', 'data'])
2026-02-03 00:30:10,893 - app.kb.vectordb - INFO - [vectordb.py:296] - results['ids']: [['16945', '16820', '16964', '16520', '17098', '17002', '16965', '17077', '17058', '16985', '17076', '17059']]
2026-02-03 00:30:10,894 - app.kb.vectordb - INFO - [vectordb.py:314] - 向量检索成功: 返回 12 条结果
2026-02-03 00:30:10,897 - app.services.kb_service - INFO - [kb_service.py:269] - 知识检索完成: 查询='什么是原子轨道？', 结果数=12
2026-02-03 00:30:14,619 - httpx - INFO - [_client.py:1729] - HTTP Request: POST https://api.siliconflow.cn/v1/rerank "HTTP/1.1 200 OK"
2026-02-03 00:30:17,261 - httpx - INFO - [_client.py:1013] - HTTP Request: POST https://api.siliconflow.cn/v1/chat/completions "HTTP/1.1 200 OK"
2026-02-03 00:32:42,994 - app.kb.vectordb - INFO - [vectordb.py:68] - Chroma目录: E:\wuli_chroma_db
2026-02-03 00:32:43,059 - chromadb.telemetry.product.posthog - INFO - [posthog.py:20] - Anonymized telemetry enabled. See                     https://docs.trychroma.com/telemetry for more information.
2026-02-03 00:32:43,245 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-02-03 00:32:43,247 - app.kb.vectordb - INFO - [vectordb.py:76] - Chroma连接成功，现有1个集合
2026-02-03 00:33:31,876 - httpx - INFO - [_client.py:1013] - HTTP Request: POST https://api.siliconflow.cn/v1/embeddings "HTTP/1.1 200 OK"
2026-02-03 00:33:31,900 - app.kb.vectordb - INFO - [vectordb.py:68] - Chroma目录: E:\wuli_chroma_db
2026-02-03 00:33:31,913 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-02-03 00:33:31,922 - app.kb.vectordb - INFO - [vectordb.py:76] - Chroma连接成功，现有1个集合
2026-02-03 00:33:31,980 - app.kb.vectordb - INFO - [vectordb.py:152] - 获取集合成功: chunks_1, 向量数: 1559
2026-02-03 00:33:31,982 - app.kb.vectordb - INFO - [vectordb.py:241] - 使用embedding查询，维度: 1024, top_k: 12, where: None
2026-02-03 00:33:32,334 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event CollectionQueryEvent: capture() takes 1 positional argument but 3 were given
2026-02-03 00:33:32,337 - app.kb.vectordb - INFO - [vectordb.py:258] - Chroma返回结果: ids=12
2026-02-03 00:33:32,337 - app.kb.vectordb - INFO - [vectordb.py:295] - results类型: <class 'dict'>, keys: dict_keys(['ids', 'distances', 'metadatas', 'embeddings', 'documents', 'uris', 'data'])
2026-02-03 00:33:32,338 - app.kb.vectordb - INFO - [vectordb.py:296] - results['ids']: [['16945', '16820', '16964', '16520', '17098', '17002', '16965', '17077', '17058', '16985', '17076', '17059']]
2026-02-03 00:33:32,341 - app.kb.vectordb - INFO - [vectordb.py:314] - 向量检索成功: 返回 12 条结果
2026-02-03 00:33:32,355 - app.services.kb_service - INFO - [kb_service.py:269] - 知识检索完成: 查询='什么是原子轨道？', 结果数=12
2026-02-03 00:33:35,577 - httpx - INFO - [_client.py:1729] - HTTP Request: POST https://api.siliconflow.cn/v1/rerank "HTTP/1.1 200 OK"
2026-02-03 00:33:38,645 - httpx - INFO - [_client.py:1013] - HTTP Request: POST https://api.siliconflow.cn/v1/chat/completions "HTTP/1.1 200 OK"
2026-02-03 00:34:41,279 - app.services.llm_client - WARNING - [llm_client.py:69] - 文本过长，已截断到 400 字符
2026-02-03 00:34:45,086 - httpx - INFO - [_client.py:1013] - HTTP Request: POST https://api.siliconflow.cn/v1/embeddings "HTTP/1.1 200 OK"
2026-02-03 00:34:45,139 - app.kb.vectordb - INFO - [vectordb.py:152] - 获取集合成功: chunks_1, 向量数: 1559
2026-02-03 00:34:45,146 - app.kb.vectordb - INFO - [vectordb.py:241] - 使用embedding查询，维度: 1024, top_k: 12, where: None
2026-02-03 00:34:45,189 - app.kb.vectordb - INFO - [vectordb.py:258] - Chroma返回结果: ids=12
2026-02-03 00:34:45,194 - app.kb.vectordb - INFO - [vectordb.py:295] - results类型: <class 'dict'>, keys: dict_keys(['ids', 'distances', 'metadatas', 'embeddings', 'documents', 'uris', 'data'])
2026-02-03 00:34:45,198 - app.kb.vectordb - INFO - [vectordb.py:296] - results['ids']: [['17513', '17512', '17201', '17156', '16780', '17333', '17577', '16488', '16417', '17208', '16323', '17132']]
2026-02-03 00:34:45,204 - app.kb.vectordb - INFO - [vectordb.py:314] - 向量检索成功: 返回 12 条结果
2026-02-03 00:34:45,210 - app.services.kb_service - INFO - [kb_service.py:269] - 知识检索完成: 查询='API Request: POST http://localhost:8000/api/v1/qa/ask {course_id: 1, question: '什么是原子轨道', top_k: 12} api.js?v=4:85 API Request failed: AbortError: signal is aborted without reason at api.js?v=4:62:59 request @ api.js?v=4:85 await in request post @ api.js?v=4:102 askQuestion @ api.js?v=4:201 (匿名) @ qa.html:455 api.js?v=4:275 API Error 问答: Error: 请求超时 at API.request (api.js?v=4:87:23) at async HTMLFormElement.<anonymous> (qa.html:455:34) handleAPIError @ api.js?v=4:275 (匿名) @ qa.html:473？', 结果数=12
2026-02-03 00:34:48,245 - httpx - INFO - [_client.py:1729] - HTTP Request: POST https://api.siliconflow.cn/v1/rerank "HTTP/1.1 200 OK"
2026-02-03 00:34:53,391 - httpx - INFO - [_client.py:1013] - HTTP Request: POST https://api.siliconflow.cn/v1/chat/completions "HTTP/1.1 200 OK"
2026-02-03 00:35:27,725 - app.kb.vectordb - INFO - [vectordb.py:68] - Chroma目录: E:\wuli_chroma_db
2026-02-03 00:35:27,873 - chromadb.telemetry.product.posthog - INFO - [posthog.py:20] - Anonymized telemetry enabled. See                     https://docs.trychroma.com/telemetry for more information.
2026-02-03 00:35:28,365 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-02-03 00:35:28,374 - app.kb.vectordb - INFO - [vectordb.py:76] - Chroma连接成功，现有1个集合
2026-02-03 00:36:53,574 - app.kb.vectordb - INFO - [vectordb.py:68] - Chroma目录: E:\wuli_chroma_db
2026-02-03 00:36:53,637 - chromadb.telemetry.product.posthog - INFO - [posthog.py:20] - Anonymized telemetry enabled. See                     https://docs.trychroma.com/telemetry for more information.
2026-02-03 00:36:53,828 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-02-03 00:36:53,830 - app.kb.vectordb - INFO - [vectordb.py:76] - Chroma连接成功，现有1个集合
2026-02-03 00:37:02,888 - httpx - INFO - [_client.py:1013] - HTTP Request: POST https://api.siliconflow.cn/v1/embeddings "HTTP/1.1 200 OK"
2026-02-03 00:37:02,895 - app.kb.vectordb - INFO - [vectordb.py:68] - Chroma目录: E:\wuli_chroma_db
2026-02-03 00:37:02,908 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-02-03 00:37:02,915 - app.kb.vectordb - INFO - [vectordb.py:76] - Chroma连接成功，现有1个集合
2026-02-03 00:37:02,972 - app.kb.vectordb - INFO - [vectordb.py:152] - 获取集合成功: chunks_1, 向量数: 1559
2026-02-03 00:37:02,974 - app.kb.vectordb - INFO - [vectordb.py:241] - 使用embedding查询，维度: 1024, top_k: 12, where: None
2026-02-03 00:37:03,300 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event CollectionQueryEvent: capture() takes 1 positional argument but 3 were given
2026-02-03 00:37:03,302 - app.kb.vectordb - INFO - [vectordb.py:258] - Chroma返回结果: ids=12
2026-02-03 00:37:03,304 - app.kb.vectordb - INFO - [vectordb.py:295] - results类型: <class 'dict'>, keys: dict_keys(['ids', 'distances', 'metadatas', 'embeddings', 'documents', 'uris', 'data'])
2026-02-03 00:37:03,305 - app.kb.vectordb - INFO - [vectordb.py:296] - results['ids']: [['16879', '16746', '16743', '16894', '16762', '16747', '16877', '16880', '16765', '16897', '16884', '16763']]
2026-02-03 00:37:03,307 - app.kb.vectordb - INFO - [vectordb.py:314] - 向量检索成功: 返回 12 条结果
2026-02-03 00:37:03,308 - app.services.kb_service - INFO - [kb_service.py:269] - 知识检索完成: 查询='薛定谔方程的物理意义是什么？', 结果数=12
2026-02-03 00:37:06,665 - httpx - INFO - [_client.py:1729] - HTTP Request: POST https://api.siliconflow.cn/v1/rerank "HTTP/1.1 200 OK"
2026-02-03 00:37:10,946 - httpx - INFO - [_client.py:1013] - HTTP Request: POST https://api.siliconflow.cn/v1/chat/completions "HTTP/1.1 200 OK"
2026-02-03 00:37:11,004 - app.api.v1.qa - INFO - [qa.py:36] - QA请求完成: question='薛定谔方程的物理意义是什么？', 耗时=11.68s
2026-02-03 00:38:30,355 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=view_home
2026-02-03 00:38:35,176 - httpx - INFO - [_client.py:1013] - HTTP Request: POST https://api.siliconflow.cn/v1/embeddings "HTTP/1.1 200 OK"
2026-02-03 00:38:35,198 - app.kb.vectordb - INFO - [vectordb.py:152] - 获取集合成功: chunks_1, 向量数: 1559
2026-02-03 00:38:35,200 - app.kb.vectordb - INFO - [vectordb.py:241] - 使用embedding查询，维度: 1024, top_k: 12, where: None
2026-02-03 00:38:35,213 - app.kb.vectordb - INFO - [vectordb.py:258] - Chroma返回结果: ids=12
2026-02-03 00:38:35,217 - app.kb.vectordb - INFO - [vectordb.py:295] - results类型: <class 'dict'>, keys: dict_keys(['ids', 'distances', 'metadatas', 'embeddings', 'documents', 'uris', 'data'])
2026-02-03 00:38:35,220 - app.kb.vectordb - INFO - [vectordb.py:296] - results['ids']: [['16879', '16746', '16743', '16894', '16762', '16747', '16877', '16880', '16765', '16897', '16884', '16763']]
2026-02-03 00:38:35,222 - app.kb.vectordb - INFO - [vectordb.py:314] - 向量检索成功: 返回 12 条结果
2026-02-03 00:38:35,224 - app.services.kb_service - INFO - [kb_service.py:269] - 知识检索完成: 查询='薛定谔方程的物理意义是什么？', 结果数=12
2026-02-03 00:38:38,369 - httpx - INFO - [_client.py:1729] - HTTP Request: POST https://api.siliconflow.cn/v1/rerank "HTTP/1.1 200 OK"
2026-02-03 00:38:42,017 - httpx - INFO - [_client.py:1013] - HTTP Request: POST https://api.siliconflow.cn/v1/chat/completions "HTTP/1.1 200 OK"
2026-02-03 00:38:42,046 - app.api.v1.qa - INFO - [qa.py:36] - QA请求完成: question='薛定谔方程的物理意义是什么？', 耗时=9.80s
2026-02-03 00:39:01,401 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=ask_question
2026-02-03 00:43:49,342 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=page_performance
2026-02-03 00:45:17,401 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=view_student_profile
2026-02-03 00:51:03,691 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=view_student_profile
2026-02-03 00:51:04,852 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=page_performance
2026-02-03 00:51:05,929 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=page_performance
2026-02-03 00:51:07,038 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=page_performance
2026-02-03 00:51:07,679 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=view_student_profile
2026-02-03 00:53:48,873 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=page_performance
2026-02-03 00:58:32,712 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=view_student_profile
2026-02-03 01:05:01,920 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=page_performance
2026-02-03 01:11:02,207 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=view_student_profile
2026-02-03 01:11:35,401 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=view_student_profile
2026-02-03 01:15:20,067 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=view_student_profile
2026-02-03 01:15:22,006 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=page_performance
2026-02-03 01:15:24,714 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=page_performance
2026-02-03 01:15:25,722 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=view_student_profile
2026-02-03 01:15:36,592 - httpx - INFO - [_client.py:1013] - HTTP Request: POST https://api.siliconflow.cn/v1/embeddings "HTTP/1.1 200 OK"
2026-02-03 01:15:36,618 - app.kb.vectordb - INFO - [vectordb.py:152] - 获取集合成功: chunks_1, 向量数: 1559
2026-02-03 01:15:36,621 - app.kb.vectordb - INFO - [vectordb.py:241] - 使用embedding查询，维度: 1024, top_k: 12, where: None
2026-02-03 01:15:36,655 - app.kb.vectordb - INFO - [vectordb.py:258] - Chroma返回结果: ids=12
2026-02-03 01:15:36,657 - app.kb.vectordb - INFO - [vectordb.py:295] - results类型: <class 'dict'>, keys: dict_keys(['ids', 'distances', 'metadatas', 'embeddings', 'documents', 'uris', 'data'])
2026-02-03 01:15:36,659 - app.kb.vectordb - INFO - [vectordb.py:296] - results['ids']: [['16210', '16315', '16253', '16154', '16411', '16310', '16410', '16314', '16152', '16153', '16252', '16407']]
2026-02-03 01:15:36,661 - app.kb.vectordb - INFO - [vectordb.py:314] - 向量检索成功: 返回 12 条结果
2026-02-03 01:15:36,665 - app.services.kb_service - INFO - [kb_service.py:269] - 知识检索完成: 查询='你是什么模型？', 结果数=12
2026-02-03 01:15:40,078 - httpx - INFO - [_client.py:1729] - HTTP Request: POST https://api.siliconflow.cn/v1/rerank "HTTP/1.1 200 OK"
2026-02-03 01:15:42,840 - httpx - INFO - [_client.py:1013] - HTTP Request: POST https://api.siliconflow.cn/v1/chat/completions "HTTP/1.1 200 OK"
2026-02-03 01:15:42,862 - app.api.v1.qa - INFO - [qa.py:36] - QA请求完成: question='你是什么模型', 耗时=9.42s
2026-02-03 01:15:57,145 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=ask_question
2026-02-03 01:17:37,916 - httpx - INFO - [_client.py:1013] - HTTP Request: POST https://api.siliconflow.cn/v1/chat/completions "HTTP/1.1 200 OK"
2026-02-03 01:17:53,284 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=get_question_recommendations
2026-02-03 01:21:14,733 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=page_performance
2026-02-03 01:21:14,790 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=get_profile_recommendations
2026-02-03 01:21:45,403 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=view_student_profile
2026-02-03 01:32:42,505 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=view_student_profile
2026-02-03 01:32:44,042 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=page_performance
2026-02-03 01:32:51,032 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=view_student_profile
2026-02-03 01:32:51,628 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=page_performance
2026-02-03 01:32:52,578 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=page_performance
2026-02-03 01:33:31,401 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=view_student_profile
2026-02-03 01:38:32,047 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=view_student_profile
2026-02-03 01:39:06,197 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=view_student_profile
2026-02-03 01:45:33,833 - app.kb.vectordb - INFO - [vectordb.py:68] - Chroma目录: E:\wuli_chroma_db
2026-02-03 01:45:33,909 - chromadb.telemetry.product.posthog - INFO - [posthog.py:20] - Anonymized telemetry enabled. See                     https://docs.trychroma.com/telemetry for more information.
2026-02-03 01:45:34,114 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-02-03 01:45:34,117 - app.kb.vectordb - INFO - [vectordb.py:76] - Chroma连接成功，现有1个集合
2026-02-03 01:45:46,035 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=view_home
2026-02-03 01:48:58,644 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=view_student_profile
2026-02-03 01:49:41,512 - app.kb.vectordb - INFO - [vectordb.py:68] - Chroma目录: E:\wuli_chroma_db
2026-02-03 01:49:41,577 - chromadb.telemetry.product.posthog - INFO - [posthog.py:20] - Anonymized telemetry enabled. See                     https://docs.trychroma.com/telemetry for more information.
2026-02-03 01:49:41,764 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-02-03 01:49:41,766 - app.kb.vectordb - INFO - [vectordb.py:76] - Chroma连接成功，现有1个集合
2026-02-03 01:50:38,835 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=1, event_type=view_home
2026-02-03 01:50:40,571 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=1, event_type=page_view
2026-02-03 01:50:40,608 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=1, event_type=page_performance
2026-02-03 01:50:40,632 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=1, event_type=link_click
2026-02-03 01:50:42,393 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=1, event_type=view_student_profile
2026-02-03 01:51:34,430 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=1, event_type=page_view
2026-02-03 01:51:34,445 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=1, event_type=link_click
2026-02-03 01:51:35,444 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=1, event_type=view_student_profile
2026-02-03 01:52:42,127 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=1, event_type=view_student_profile
2026-02-03 01:53:18,666 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=1, event_type=view_student_profile
2026-02-03 01:53:19,751 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=1, event_type=page_view
2026-02-03 01:53:19,765 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=1, event_type=link_click
2026-02-03 01:53:24,578 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=1, event_type=view_student_profile
2026-02-03 01:57:23,739 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=1, event_type=page_performance
2026-02-03 01:57:23,788 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=1, event_type=view_student_profile
2026-02-03 01:59:02,215 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=1, event_type=view_home
2026-02-03 01:59:02,255 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=1, event_type=page_performance
2026-02-03 01:59:04,014 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=1, event_type=page_performance
2026-02-03 01:59:05,287 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=1, event_type=page_view
